112770590,GRAND LARC,10042011,000100,RP,849 LIGHTHOUSE CT,RENO,NV,110019535
112770335,GTA,10042011,010000,RP,611-1/2 E 2ND ST,RENO,NV,110019522
112750076,DUI,10022011,012800,UN,JODI DR/EVANS AV,RENO,NV,110000725
112730484,PETIT LARC,09292011,180000,UN,1664 N VIRGINIA ST,RENO,NV,110000718
112730527,GRAND LARC,09282011,180000,UN,1664 N VIRGINIA ST,RENO,NV,110000719
112730022,ALCOHOL,09302011,004500,UN,15TH ST/N VIRGINIA ST,RENO,NV,110000716
112741239,ALCOHOL,10012011,232900,UN,N MCCARRAN BL/EVANS AV,RENO,NV,110000724
112691110,BURGV,09262011,171500,UN,1640 N VIRGINIA ST,RENO,NV,110000709
112710914,GRAND LARC,09282011,160000,UN,63 UNR WY,RENO,NV,110000713
112710362,GRAND LARC,09262011,050000,UN,71 UNR WY,RENO,NV,110000712
112700608,TRAFF ACC,09272011,120700,UN,72 UNR WY,RENO,NV,110000710
112730626,PETIT LARC,09282011,103000,UN,102 UNR WY,RENO,NV,110000720
